Input_data,Angle,Evaluation
"[169.894, -123.435, 0.031, -797.617, -797.616, 200.0]","[215.71263122558594, -7.92866849899292]"
"[-54.696, -168.337, 0.031, -797.617, -797.616, 200.0]","[222.38697814941406, -10.082619667053223]"
"[-115.206, -158.567, 0.031, -797.617, -797.616, 200.0]","[222.09719848632812, -11.567652702331543]"
"[-169.0, -0.0, 0.031, -797.617, -797.616, 200.0]","[231.48468017578125, -10.50796890258789]"
"[-127.549, 175.557, 0.031, -797.617, -797.616, 200.0]","[237.0152587890625, -7.156893730163574]"
"[41.717, 128.393, 0.031, -797.617, -797.616, 200.0]","[226.83380126953125, -8.165985107421875]"
"[50.55, 69.575, 0.031, -797.617, -797.616, 200.0]","[227.3462371826172, -8.963714599609375]"
"[180.701, 58.713, 0.031, -797.617, -797.616, 200.0]","[222.14561462402344, -6.903421401977539]"
"[175.0, 0.0, 0.031, -797.617, -797.616, 200.0]","[220.79074096679688, -8.76943588256836]"
"[181.626, -249.986, 0.031, -797.617, -797.616, 200.0]","[208.02146911621094, -9.404216766357422]"
"[82.199, -252.981, 0.031, -797.617, -797.616, 200.0]","[213.43109130859375, -9.16994857788086]"
"[-203.961, -280.729, 0.031, -797.617, -797.616, 200.0]","[223.30718994140625, -12.982105255126953]"
"[-48.541, -35.267, 0.031, -797.617, -797.616, 200.0]","[224.24058532714844, -8.641376495361328]"
"[-320.506, -104.139, 0.031, -797.617, -797.616, 200.0]","[236.3215789794922, -11.294181823730469]"
"[-261.0, -0.0, 0.031, -797.617, -797.616, 200.0]","[235.5701446533203, -10.935333251953125]"
"[-105.868, 69.649, 0.031, -797.617, -797.616, 200.0]","[231.52394104003906, -9.384432792663574]"
"[-42.339, 145.047, 0.031, -797.617, -797.616, 200.0]","[230.2211456298828, -6.922077178955078]"
"[130.146, -46.602, 0.031, 194.053, 998.315, 200.0]","[87.47850799560547, -9.96953010559082]"
"[188.501, -136.954, 0.031, 194.053, 998.315, 200.0]","[90.0507583618164, -8.401910781860352]"
"[82.199, -252.981, 0.031, 194.053, 998.315, 200.0]","[84.77659606933594, -7.204038143157959]"
"[0.0, -226.0, 0.031, 194.053, 998.315, 200.0]","[81.2599868774414, -8.10045051574707]"
"[-320.506, -104.139, 0.031, 194.053, 998.315, 200.0]","[65.20391082763672, -7.355250358581543]"
"[-308.142, 100.122, 0.031, 194.053, 998.315, 200.0]","[61.42962646484375, -10.397513389587402]"
"[-105.969, 69.569, 0.031, 194.053, 998.315, 200.0]","[71.81133270263672, -9.780253410339355]"
"[-42.275, 145.158, 0.031, 194.053, 998.315, 200.0]","[74.08476257324219, -12.2168550491333]"
"[88.997, 273.904, 0.031, 194.053, 998.315, 200.0]","[83.08085632324219, -13.118725776672363]"
"[132.144, 4.242, 0.031, 194.053, 998.315, 200.0]","[88.0291976928711, -11.070575714111328]"
"[151.218, -49.134, 0.031, 194.053, 998.315, 200.0]","[88.70582580566406, -8.665594100952148]"
"[131.664, -181.22, 0.031, 194.053, 998.315, 200.0]","[86.15327453613281, -8.590768814086914]"
"[-135.106, -98.16, 0.031, 194.053, 998.315, 200.0]","[73.83905792236328, -8.971197128295898]"
"[-69.427, -22.558, 0.031, 194.053, 998.315, 200.0]","[76.9891128540039, -10.305280685424805]"
"[-134.0, -0.0, 0.031, 194.053, 998.315, 200.0]","[71.68035125732422, -10.324249267578125]"
"[-156.939, 216.008, 0.031, 194.053, 998.315, 200.0]","[66.8697509765625, -12.492097854614258]"
"[-0.0, 278.0, 0.031, 194.053, 998.315, 200.0]","[75.83985137939453, -12.692397117614746]"
"[151.649, 208.726, 0.031, 194.053, 998.315, 200.0]","[86.47501373291016, -14.218292236328125]"
"[53.395, 38.794, 0.031, 194.053, 998.315, 200.0]","[81.93197631835938, -9.25607681274414]"
"[151.218, -49.134, 0.031, -1211.338, -63.484, 200.0]","[179.8679656982422, -7.3866448402404785]"
"[60.567, -186.407, 0.031, -1211.338, -63.484, 200.0]","[173.890869140625, -8.368541717529297]"
"[0.0, -316.0, 0.031, -1211.338, -63.484, 200.0]","[168.74258422851562, -7.690461158752441]"
"[-45.88, -141.947, 0.031, -1211.338, -63.484, 200.0]","[177.50921630859375, -9.317943572998047]"
"[-69.427, -22.558, 0.031, -1211.338, -63.484, 200.0]","[181.14971923828125, -7.917702674865723]"
"[-35.537, 109.371, 0.031, -1211.338, -63.484, 200.0]","[187.8539276123047, -8.385773658752441]"
"[86.525, -266.296, 0.031, -1211.338, -63.484, 200.0]","[172.38551330566406, -6.928558349609375]"
"[-52.842, -162.631, 0.031, -1211.338, -63.484, 200.0]","[176.26995849609375, -7.5488409996032715]"
"[-36.443, -50.159, 0.031, -1211.338, -63.484, 200.0]","[179.53948974609375, -9.298484802246094]"
"[-85.756, -62.305, 0.031, -1211.338, -63.484, 200.0]","[179.4781494140625, -8.069480895996094]"
"[-141.578, 102.862, 0.031, -1211.338, -63.484, 200.0]","[187.92404174804688, -10.14315414428711]"
"[-190.442, 262.121, 0.031, -1211.338, -63.484, 200.0]","[196.2369842529297, -9.165059089660645]"
"[-0.0, 216.0, 0.031, -1211.338, -63.484, 200.0]","[191.8133087158203, -7.67048978805542]"
"[94.25, 290.072, 0.031, -1211.338, -63.484, 200.0]","[194.46246337890625, -6.985263347625732]"
"[113.11, -25.456, 0.031, -520.703, 866.596, 200.0]","[124.02558898925781, -8.46080207824707]"
"[103.345, -76.441, 0.031, -520.703, 866.596, 200.0]","[124.90074920654297, -9.206202507019043]"
"[74.796, -119.411, 0.031, -520.703, 866.596, 200.0]","[120.39686584472656, -8.015304565429688]"
"[86.525, -266.296, 0.031, -520.703, 866.596, 200.0]","[117.70655822753906, -7.190828800201416]"
"[-36.443, -50.159, 0.031, -520.703, 866.596, 200.0]","[117.78337097167969, -10.043238639831543]"
"[-85.756, -62.305, 0.031, -520.703, 866.596, 200.0]","[113.69457244873047, -10.401571273803711]"
"[-188.309, 61.185, 0.031, -520.703, 866.596, 200.0]","[114.88098907470703, -12.759622573852539]"
"[-141.578, 102.862, 0.031, -520.703, 866.596, 200.0]","[115.5253677368164, -13.071327209472656]"
"[-0.0, 216.0, 0.031, -520.703, 866.596, 200.0]","[126.51543426513672, -12.671027183532715]"
"[94.25, 290.072, 0.031, -520.703, 866.596, 200.0]","[137.1558380126953, -12.2932767868042]"
"[99.861, -32.447, 0.031, -520.703, 866.596, 200.0]","[125.02455139160156, -8.829012870788574]"
"[0.0, -346.0, 0.031, -520.703, 866.596, 200.0]","[113.20882415771484, -6.199832439422607]"
"[-63.657, -195.918, 0.031, -520.703, 866.596, 200.0]","[111.82002258300781, -8.789690017700195]"
"[-120.496, -165.849, 0.031, -520.703, 866.596, 200.0]","[112.25452423095703, -9.596269607543945]"
"[-273.904, -88.997, 0.031, -520.703, 866.596, 200.0]","[104.6823501586914, -9.29888916015625]"
"[-42.914, 39.551, 0.031, -520.703, 866.596, 200.0]","[119.3337631225586, -10.246357917785645]"
"[-88.168, 121.353, 0.031, -520.703, 866.596, 200.0]","[120.8355484008789, -11.240155220031738]"
"[-0.0, 302.0, 0.031, -520.703, 866.596, 200.0]","[131.9425811767578, -12.845590591430664]"
"[191.0, 0.0, 0.031, -520.703, 866.596, 200.0]","[128.06454467773438, -9.271488189697266]"
"[48.786, -67.148, 0.031, -754.11, 837.524, 200.0]","[132.99671936035156, -8.18297004699707]"
"[0.0, -346.0, 0.031, -754.11, 837.524, 200.0]","[123.85442352294922, -6.7434539794921875]"
"[-120.496, -165.849, 0.031, -754.11, 837.524, 200.0]","[122.52503967285156, -7.123213768005371]"
"[-62.845, 1.377, 0.031, -754.11, 837.524, 200.0]","[130.52732849121094, -8.322897911071777]"
"[-88.168, 121.353, 0.031, -754.11, 837.524, 200.0]","[133.3281707763672, -9.909538269042969]"
"[-0.0, 302.0, 0.031, -754.11, 837.524, 200.0]","[144.30751037597656, -10.090548515319824]"
"[52.313, 72.003, 0.031, -754.11, 837.524, 200.0]","[135.41311645507812, -9.330425262451172]"
"[294.828, 95.795, 0.031, -754.11, 837.524, 200.0]","[145.45933532714844, -6.421452045440674]"
"[249.177, -181.038, 0.031, -754.11, 837.524, 200.0]","[133.71450805664062, -5.797878742218018]"
"[46.353, -142.658, 0.031, -754.11, 837.524, 200.0]","[129.32814025878906, -8.47984504699707]"
"[0.0, -300.0, 0.031, -754.11, 837.524, 200.0]","[122.36689758300781, -7.3664703369140625]"
"[-240.617, -78.181, 0.031, -754.11, 837.524, 200.0]","[117.57296752929688, -8.923389434814453]"
"[-59.0, -0.0, 0.031, -754.11, 837.524, 200.0]","[130.12973022460938, -9.773834228515625]"
"[-67.366, 207.33, 0.031, -754.11, 837.524, 200.0]","[139.3437042236328, -11.08971881866455]"
"[93.204, 30.284, 0.031, -754.11, 837.524, 200.0]","[136.22274780273438, -9.036273002624512]"
"[170.0, 0.0, 0.031, -754.11, 837.524, 200.0]","[139.433837890625, -7.968593120574951]"
"[249.177, -181.038, 0.031, -973.008, 517.358, 200.0]","[149.70811462402344, -6.969120502471924]"
"[124.611, -171.512, 0.031, -973.008, 517.358, 200.0]","[148.19027709960938, -6.806029796600342]"
"[-237.851, 172.809, 0.031, -973.008, 517.358, 200.0]","[153.9977569580078, -12.947354316711426]"
"[-67.366, 207.33, 0.031, -973.008, 517.358, 200.0]","[162.19607543945312, -11.743091583251953]"
"[-0.0, 300.0, 0.031, -973.008, 517.358, 200.0]","[167.80274963378906, -9.256647109985352]"
"[122.971, -89.343, 0.031, -973.008, 517.358, 200.0]","[151.921630859375, -8.792868614196777]"
"[65.244, -89.801, 0.031, -973.008, 517.358, 200.0]","[148.5406494140625, -9.118705749511719]"
"[-51.606, -158.826, 0.031, -973.008, 517.358, 200.0]","[143.18736267089844, -7.880895137786865]"
"[-155.973, -50.679, 0.031, -973.008, 517.358, 200.0]","[146.7669219970703, -9.13454532623291]"
"[-171.0, -0.0, 0.031, -973.008, 517.358, 200.0]","[145.494384765625, -9.626272201538086]"
"[-66.715, 17.755, 0.031, -973.008, 517.358, 200.0]","[149.72206115722656, -9.664247512817383]"
"[-39.691, 60.697, 0.031, -973.008, 517.358, 200.0]","[155.057373046875, -8.623441696166992]"
"[-0.0, 282.0, 0.031, -973.008, 517.358, 200.0]","[166.97503662109375, -10.218269348144531]"
"[206.0, 0.0, 0.031, -973.008, 517.358, 200.0]","[157.41635131835938, -6.3335957527160645]"
"[209.232, -67.984, 0.031, -765.378, 739.116, 200.0]","[140.35171508789062, -7.751608848571777]"
"[65.244, -89.801, 0.031, -765.378, 739.116, 200.0]","[134.10960388183594, -8.853254318237305]"
"[0.0, -90.0, 0.031, -765.378, 739.116, 200.0]","[134.101806640625, -8.889565467834473]"
"[-137.533, -99.924, 0.031, -765.378, 739.116, 200.0]","[126.94712829589844, -8.884699821472168]"
"[-171.0, -0.0, 0.031, -765.378, 739.116, 200.0]","[127.3145523071289, -10.876595497131348]"
"[-231.379, 168.107, 0.031, -765.378, 739.116, 200.0]","[135.25917053222656, -14.061712265014648]"
"[-39.691, 60.697, 0.031, -765.378, 739.116, 200.0]","[137.4374542236328, -10.56496524810791]"
"[-60.567, 186.407, 0.031, -765.378, 739.116, 200.0]","[140.80072021484375, -11.537203788757324]"
"[-0.0, 282.0, 0.031, -765.378, 739.116, 200.0]","[150.19589233398438, -11.123384475708008]"
"[44.498, 136.952, 0.031, -765.378, 739.116, 200.0]","[145.4694366455078, -9.459512710571289]"
"[51.725, 71.193, 0.031, -765.378, 739.116, 200.0]","[141.367431640625, -8.881754875183105]"
"[69.946, -96.273, 0.031, -765.378, 739.116, 200.0]","[134.8676300048828, -7.883634567260742]"
"[50.679, -155.973, 0.031, -765.378, 739.116, 200.0]","[131.09573364257812, -9.018531799316406]"
"[4.659, -112.855, 0.031, -765.378, 739.116, 200.0]","[130.95811462402344, -9.662941932678223]"
"[-216.817, -157.526, 0.031, -765.378, 739.116, 200.0]","[121.1882553100586, -10.393453598022461]"
"[-297.0, -0.0, 0.031, -765.378, 739.116, 200.0]","[123.05692291259766, -10.852262496948242]"
"[-46.923, 34.092, 0.031, -765.378, 739.116, 200.0]","[136.1177978515625, -10.093677520751953]"
"[-83.126, 255.834, 0.031, -765.378, 739.116, 200.0]","[145.6993408203125, -13.28786849975586]"
"[-0.0, 266.0, 0.031, -765.378, 739.116, 200.0]","[150.18321228027344, -10.487594604492188]"
"[321.457, -104.448, 0.031, 312.297, 1089.109, 200.0]","[89.9519271850586, -8.580462455749512]"
"[50.679, -155.973, 0.031, 312.297, 1089.109, 200.0]","[77.8688735961914, -8.08230972290039]"
"[4.659, -112.855, 0.031, 312.297, 1089.109, 200.0]","[74.93167114257812, -6.7189106941223145]"
"[-53.488, -73.621, 0.031, 312.297, 1089.109, 200.0]","[73.94342803955078, -8.167569160461426]"
"[-216.817, -157.526, 0.031, 312.297, 1089.109, 200.0]","[68.10421752929688, -6.971343994140625]"
"[-138.854, -45.117, 0.031, 312.297, 1089.109, 200.0]","[68.28485107421875, -7.257701396942139]"
"[-297.0, -0.0, 0.031, 312.297, 1089.109, 200.0]","[60.499603271484375, -8.87153434753418]"
"[-169.288, 55.005, 0.031, 312.297, 1089.109, 200.0]","[65.3101806640625, -9.067495346069336]"
"[-83.126, 255.834, 0.031, 312.297, 1089.109, 200.0]","[65.46526336669922, -10.20438289642334]"
"[25.957, 79.889, 0.031, 312.297, 1089.109, 200.0]","[72.70710754394531, -9.995138168334961]"
"[207.108, 150.473, 0.031, 312.297, 1089.109, 200.0]","[85.03247833251953, -9.616021156311035]"
"[210.184, -68.293, 0.031, 312.297, 1089.109, 200.0]","[84.70167541503906, -8.331342697143555]"
"[84.362, -259.638, 0.031, 312.297, 1089.109, 200.0]","[81.34983825683594, -8.072372436523438]"
"[0.0, -137.0, 0.031, 312.297, 1089.109, 200.0]","[74.57911682128906, -7.828869819641113]"
"[-196.32, -270.212, 0.031, 312.297, 1089.109, 200.0]","[70.19271087646484, -5.858437538146973]"
"[-0.0, 199.0, 0.031, 312.297, 1089.109, 200.0]","[70.88371276855469, -10.825258255004883]"
"[279.111, 202.786, 0.031, 312.297, 1089.109, 200.0]","[87.04830169677734, -11.6480131149292]"
"[210.184, -68.293, 0.031, -609.534, 838.951, 200.0]","[133.11016845703125, -9.180197715759277]"
"[53.488, -73.621, 0.031, -609.534, 838.951, 200.0]","[126.95598602294922, -7.799643516540527]"
"[84.362, -259.638, 0.031, -609.534, 838.951, 200.0]","[122.31858825683594, -7.543886184692383]"
"[0.0, -137.0, 0.031, -609.534, 838.951, 200.0]","[121.11942291259766, -8.606016159057617]"
"[-108.42, -35.228, 0.031, -609.534, 838.951, 200.0]","[118.8592758178711, -8.820737838745117]"
"[-0.0, 199.0, 0.031, -609.534, 838.951, 200.0]","[132.32603454589844, -11.190900802612305]"
"[50.37, 155.022, 0.031, -609.534, 838.951, 200.0]","[133.61976623535156, -9.461852073669434]"
"[121.672, 167.467, 0.031, -609.534, 838.951, 200.0]","[138.17520141601562, -10.893303871154785]"
"[279.111, 202.786, 0.031, -609.534, 838.951, 200.0]","[145.5714111328125, -9.564105987548828]"
"[207.33, -67.366, 0.031, -609.534, 838.951, 200.0]","[132.3909454345703, -8.257527351379395]"
"[-104.448, -321.457, 0.031, -609.534, 838.951, 200.0]","[115.06128692626953, -7.8419623374938965]"
"[-206.379, 67.057, 0.031, -609.534, 838.951, 200.0]","[115.76327514648438, -11.585936546325684]"
"[-0.0, 187.0, 0.031, -609.534, 838.951, 200.0]","[131.47601318359375, -11.026053428649902]"
"[106.389, 146.432, 0.031, -609.534, 838.951, 200.0]","[136.19900512695312, -9.84228515625]"
"[304.338, 98.885, 0.031, -609.534, 838.951, 200.0]","[139.88661193847656, -8.845075607299805]"
"[314.0, 0.0, 0.031, -609.534, 838.951, 200.0]","[137.28509521484375, -8.072965621948242]"
"[207.33, -67.366, 0.031, 1041.703, -508.072, 200.0]","[333.4798278808594, -10.7801513671875]"
"[0.0, -206.0, 0.031, 1041.703, -508.072, 200.0]","[342.6199951171875, -8.398298263549805]"
"[-104.448, -321.457, 0.031, 1041.703, -508.072, 200.0]","[352.0460510253906, -8.664023399353027]"
"[-111.679, -153.713, 0.031, 1041.703, -508.072, 200.0]","[342.2429504394531, -7.628652095794678]"
"[106.389, 146.432, 0.031, 1041.703, -508.072, 200.0]","[326.5578918457031, -9.267367362976074]"
"[42.069, 30.565, 0.031, 1041.703, -508.072, 200.0]","[331.85345458984375, -7.700125217437744]"
"[314.0, 0.0, 0.031, 1041.703, -508.072, 200.0]","[324.7722473144531, -11.71268081665039]"
"[274.257, -199.259, 0.031, 1041.703, -508.072, 200.0]","[339.6290588378906, -12.537367820739746]"
"[-303.387, -98.576, 0.031, 1041.703, -508.072, 200.0]","[342.8639831542969, -7.374392032623291]"
"[-192.0, -0.0, 0.031, 1041.703, -508.072, 200.0]","[337.8214416503906, -6.942275524139404]"
"[-112.225, 36.464, 0.031, 1041.703, -508.072, 200.0]","[333.4629211425781, -6.499579906463623]"
"[0.987, 132.108, 0.031, 1041.703, -508.072, 200.0]","[329.65838623046875, -9.05616569519043]"
"[228.254, 74.164, 0.031, 1041.703, -508.072, 200.0]","[323.4894104003906, -10.068339347839355]"
"[255.0, 0.0, 0.031, 1041.703, -508.072, 200.0]","[328.4306945800781, -10.078568458557129]"
"[221.596, -72.001, 0.031, 1037.368, -36.226, 200.0]","[3.55045747756958, -12.480857849121094]"
"[274.257, -199.259, 0.031, 1037.368, -36.226, 200.0]","[11.358899116516113, -14.505035400390625]"
"[0.0, -120.0, 0.031, 1037.368, -36.226, 200.0]","[4.117376327514648, -9.480661392211914]"
"[-135.778, -186.883, 0.031, 1037.368, -36.226, 200.0]","[7.864112854003906, -8.449239730834961]"
"[-243.514, -176.923, 0.031, 1037.368, -36.226, 200.0]","[6.122228145599365, -6.421375751495361]"
"[-112.225, 36.464, 0.031, 1037.368, -36.226, 200.0]","[356.5818786621094, -8.590495109558105]"
"[-32.196, 94.948, 0.031, 1037.368, -36.226, 200.0]","[352.3915100097656, -9.47658634185791]"
"[0.987, 132.108, 0.031, 1037.368, -36.226, 200.0]","[349.96197509765625, -10.122854232788086]"
"[86.834, 267.247, 0.031, 1037.368, -36.226, 200.0]","[343.48614501953125, -9.150446891784668]"
"[104.626, 144.005, 0.031, 1037.368, -36.226, 200.0]","[349.2157287597656, -9.397896766662598]"
"[228.254, 74.164, 0.031, 1037.368, -36.226, 200.0]","[353.7743835449219, -12.386442184448242]"
"[255.0, 0.0, 0.031, 1037.368, -36.226, 200.0]","[358.48675537109375, -13.392024993896484]"
"[115.078, -37.391, 0.031, 1037.368, -36.226, 200.0]","[-0.677716851234436, -10.288101196289062]"
"[220.862, -160.465, 0.031, 1037.368, -36.226, 200.0]","[9.954985618591309, -11.516934394836426]"
"[-7.798, -55.02, 0.031, 1037.368, -36.226, 200.0]","[2.115238904953003, -10.785293579101562]"
"[-48.989, -22.72, 0.031, 1037.368, -36.226, 200.0]","[360.7700500488281, -9.213252067565918]"
"[-256.785, -83.435, 0.031, 1037.368, -36.226, 200.0]","[1.8185759782791138, -6.582005977630615]"
"[-123.0, -0.0, 0.031, 1037.368, -36.226, 200.0]","[357.4936828613281, -8.932267189025879]"
"[-81.58, 251.079, 0.031, 1037.368, -36.226, 200.0]","[345.00518798828125, -7.6180949211120605]"
"[169.288, 55.005, 0.031, 1037.368, -36.226, 200.0]","[355.26544189453125, -12.429566383361816]"
"[73.4, -1.744, 0.031, 1037.368, -36.226, 200.0]","[357.6947937011719, -9.820619583129883]"
"[220.862, -160.465, 0.031, 1133.755, -119.163, 200.0]","[1.8399919271469116, -12.131109237670898]"
"[41.78, -56.658, 0.031, 1133.755, -119.163, 200.0]","[357.8722839355469, -8.043122291564941]"
"[-256.785, -83.435, 0.031, 1133.755, -119.163, 200.0]","[358.072021484375, -7.731739521026611]"
"[61.899, 46.997, 0.031, 1133.755, -119.163, 200.0]","[352.17193603515625, -9.122241973876953]"
"[169.288, 55.005, 0.031, 1133.755, -119.163, 200.0]","[350.9483642578125, -11.542206764221191]"
"[-271.051, -88.07, 0.031, 1133.755, -119.163, 200.0]","[359.0614929199219, -7.811147212982178]"
"[-117.0, -0.0, 0.031, 1133.755, -119.163, 200.0]","[353.7496337890625, -6.8317341804504395]"
"[-169.87, 233.806, 0.031, 1133.755, -119.163, 200.0]","[344.7292175292969, -6.473204135894775]"
"[45.735, 140.756, 0.031, 1133.755, -119.163, 200.0]","[346.9599914550781, -9.37045955657959]"
"[279.92, 203.374, 0.031, 1133.755, -119.163, 200.0]","[341.1443176269531, -10.914229393005371]"
"[132.252, -182.029, 0.031, -596.924, 919.183, 200.0]","[122.26636505126953, -8.291237831115723]"
"[-42.32, -115.771, 0.031, -596.924, 919.183, 200.0]","[117.36276245117188, -9.135846138000488]"
"[-271.051, -88.07, 0.031, -596.924, 919.183, 200.0]","[109.54055786132812, -8.811686515808105]"
"[-117.0, -0.0, 0.031, -596.924, 919.183, 200.0]","[118.7845458984375, -9.775125503540039]"
"[-208.726, 151.649, 0.031, -596.924, 919.183, 200.0]","[116.04643249511719, -12.797560691833496]"
"[-45.116, 138.854, 0.031, -596.924, 919.183, 200.0]","[123.81256866455078, -10.566378593444824]"
"[45.735, 140.756, 0.031, -596.924, 919.183, 200.0]","[128.00718688964844, -9.814104080200195]"
"[188.309, 61.185, 0.031, -596.924, 919.183, 200.0]","[133.1384735107422, -9.175276756286621]"
"[303.0, 0.0, 0.031, -596.924, 919.183, 200.0]","[134.3362274169922, -6.803828716278076]"
"[78.557, -56.287, 0.031, -596.924, 919.183, 200.0]","[124.95681762695312, -8.196636199951172]"
"[-122.847, -169.085, 0.031, -596.924, 919.183, 200.0]","[113.95388793945312, -7.168355464935303]"
"[-60.116, 6.381, 0.031, -596.924, 919.183, 200.0]","[119.6009750366211, -9.378278732299805]"
"[-203.526, 66.13, 0.031, -596.924, 919.183, 200.0]","[116.14032745361328, -11.225943565368652]"
"[-248.368, 180.45, 0.031, -596.924, 919.183, 200.0]","[114.69499206542969, -13.531381607055664]"
"[-0.0, 132.0, 0.031, -596.924, 919.183, 200.0]","[125.7583236694336, -10.015190124511719]"
"[81.114, 111.644, 0.031, -596.924, 919.183, 200.0]","[130.142822265625, -9.454460144042969]"
"[189.26, 61.494, 0.031, -596.924, 919.183, 200.0]","[131.74302673339844, -7.969200134277344]"
"[209.0, 0.0, 0.031, -596.924, 919.183, 200.0]","[131.6622772216797, -7.273609638214111]"
"[30.032, -43.236, 0.031, -986.403, -569.5, 200.0]","[208.07199096679688, -7.71975040435791]"
"[-28.739, -88.448, 0.031, -986.403, -569.5, 200.0]","[207.93801879882812, -9.486473083496094]"
"[-122.847, -169.085, 0.031, -986.403, -569.5, 200.0]","[205.1602325439453, -11.631882667541504]"
"[-63.915, 17.857, 0.031, -986.403, -569.5, 200.0]","[213.98968505859375, -8.555264472961426]"
"[-203.526, 66.13, 0.031, -986.403, -569.5, 200.0]","[221.2049102783203, -10.335912704467773]"
"[-248.368, 180.45, 0.031, -986.403, -569.5, 200.0]","[223.81178283691406, -8.752073287963867]"
"[-123.435, 169.894, 0.031, -986.403, -569.5, 200.0]","[219.52859497070312, -7.76963472366333]"
"[67.984, 209.232, 0.031, -986.403, -569.5, 200.0]","[217.6641387939453, -7.5914387702941895]"
"[189.26, 61.494, 0.031, -986.403, -569.5, 200.0]","[207.41030883789062, -7.68411111831665]"
"[-280.729, 203.961, 0.031, -986.403, -569.5, 200.0]","[226.03533935546875, -10.54496955871582]"
"[137.542, 189.31, 0.031, -986.403, -569.5, 200.0]","[214.45172119140625, -7.537954330444336]"
"[49.022, 17.024, 0.031, -986.403, -569.5, 200.0]","[209.59596252441406, -8.387907028198242]"
"[309.0, 0.0, 0.031, -986.403, -569.5, 200.0]","[204.1618194580078, -7.669981002807617]"
"[71.957, -28.64, 0.031, 1051.557, 55.11, 200.0]","[4.487282752990723, -9.896355628967285]"
"[131.87, -95.809, 0.031, 1051.557, 55.11, 200.0]","[8.85273265838623, -11.249787330627441]"
"[175.16, -241.087, 0.031, 1051.557, 55.11, 200.0]","[18.36006736755371, -11.631573677062988]"
"[-89.306, -274.855, 0.031, 1051.557, 55.11, 200.0]","[17.662288665771484, -8.233969688415527]"
"[-271.021, -196.908, 0.031, 1051.557, 55.11, 200.0]","[9.948188781738281, -8.031153678894043]"
"[-234.911, 76.327, 0.031, 1051.557, 55.11, 200.0]","[358.4123840332031, -7.992625713348389]"
"[-280.729, 203.961, 0.031, 1051.557, 55.11, 200.0]","[353.1552734375, -6.424368381500244]"
"[-0.0, 344.0, 0.031, 1051.557, 55.11, 200.0]","[343.3614196777344, -8.698068618774414]"
"[72.001, 221.596, 0.031, 1051.557, 55.11, 200.0]","[349.267578125, -9.510384559631348]"
"[48.876, 17.006, 0.031, 1051.557, 55.11, 200.0]","[1.3787447214126587, -11.05288314819336]"
"[309.0, 0.0, 0.031, 1051.557, 55.11, 200.0]","[4.955608367919922, -12.606887817382812]"
"[237.764, -77.254, 0.031, 1051.557, 55.11, 200.0]","[10.071402549743652, -12.14159107208252]"
"[70.448, -45.743, 0.031, 1051.557, 55.11, 200.0]","[6.927161693572998, -11.400208473205566]"
"[-0.0, 263.0, 0.031, 1051.557, 55.11, 200.0]","[348.7237548828125, -10.084090232849121]"
"[28.682, 104.158, 0.031, 1051.557, 55.11, 200.0]","[358.7989196777344, -10.407094955444336]"
"[176.366, 128.137, 0.031, 1051.557, 55.11, 200.0]","[353.8013610839844, -10.89108943939209]"
"[232.0, 0.0, 0.031, 1051.557, 55.11, 200.0]","[3.8585762977600098, -13.464518547058105]"
"[237.764, -77.254, 0.031, 496.219, 1114.526, 200.0]","[77.77849578857422, -8.64260196685791]"
"[31.136, -31.75, 0.031, 496.219, 1114.526, 200.0]","[68.976806640625, -8.607050895690918]"
"[-168.107, -231.379, 0.031, 496.219, 1114.526, 200.0]","[63.955684661865234, -6.812623023986816]"
"[-102.0, -0.0, 0.031, 496.219, 1114.526, 200.0]","[62.82373046875, -8.648041725158691]"
"[-196.869, 63.967, 0.031, 496.219, 1114.526, 200.0]","[57.840877532958984, -8.66089153289795]"
"[-201.023, 276.684, 0.031, 496.219, 1114.526, 200.0]","[49.560081481933594, -10.241680145263672]"
"[-76.636, 235.862, 0.031, 496.219, 1114.526, 200.0]","[55.91474914550781, -8.472867965698242]"
"[-0.0, 263.0, 0.031, 496.219, 1114.526, 200.0]","[60.71940612792969, -11.227502822875977]"
"[28.049, 105.408, 0.031, 496.219, 1114.526, 200.0]","[65.52833557128906, -10.103398323059082]"
"[52.16, 58.408, 0.031, 496.219, 1114.526, 200.0]","[68.85552215576172, -9.296539306640625]"
"[176.366, 128.137, 0.031, 496.219, 1114.526, 200.0]","[71.81172943115234, -10.356915473937988]"
"[232.0, 0.0, 0.031, 496.219, 1114.526, 200.0]","[76.9246597290039, -8.007726669311523]"
"[96.104, -295.779, 0.031, 496.219, 1114.526, 200.0]","[73.68170928955078, -7.4441819190979]"
"[-13.108, -61.588, 0.031, 496.219, 1114.526, 200.0]","[66.91545104980469, -8.004693984985352]"
"[-162.0, -0.0, 0.031, 496.219, 1114.526, 200.0]","[58.22808837890625, -7.761209487915039]"
"[-310.044, 100.74, 0.031, 496.219, 1114.526, 200.0]","[52.06674575805664, -7.4658684730529785]"
"[151.218, 49.134, 0.031, 496.219, 1114.526, 200.0]","[72.57595825195312, -10.039807319641113]"
"[176.366, -128.137, 0.031, -721.554, 773.772, 200.0]","[136.4436798095703, -8.403497695922852]"
"[96.104, -295.779, 0.031, -721.554, 773.772, 200.0]","[126.70504760742188, -7.232228755950928]"
"[0.0, -309.0, 0.031, -721.554, 773.772, 200.0]","[125.17703247070312, -6.325740814208984]"
