Input_data,Angle,Evaluation
"[-239.179, 736.118, 0.031, 57.593, 125.508, 313.29]","[296.0467529296875, -23.801992416381836]"
"[-102.856, 978.61, 0.031, 57.593, 125.508, 313.29]","[282.5823974609375, -19.204133987426758]"
"[28.536, 271.504, 0.031, 57.593, 125.508, 313.29]","[280.8763732910156, -64.25959014892578]"
"[152.036, 467.92, 0.031, 57.593, 125.508, 313.29]","[255.26625061035156, -41.78809356689453]"
"[519.245, 576.68, 0.031, 57.593, 125.508, 313.29]","[227.6953887939453, -23.80180549621582]"
"[473.217, 210.69, 0.031, 57.593, 125.508, 313.29]","[192.4857635498047, -37.1689338684082]"
"[955.65, 203.13, 0.031, 57.593, 125.508, 313.29]","[185.86151123046875, -16.950984954833984]"
"[206.761, -229.632, 0.031, -112.12, 132.259, 273.78]","[132.52774047851562, -29.454456329345703]"
"[-265.136, -816.007, 0.031, -112.12, 132.259, 273.78]","[81.19683837890625, -13.466965675354004]"
"[-167.283, -185.786, 0.031, -112.12, 132.259, 273.78]","[78.39669036865234, -38.33649826049805]"
"[-271.021, -196.908, 0.031, -112.12, 132.259, 273.78]","[60.695796966552734, -37.41136932373047]"
"[-810.315, -360.775, 0.031, -112.12, 132.259, 273.78]","[36.956729888916016, -17.409875869750977]"
"[-597.648, -127.034, 0.031, -112.12, 132.259, 273.78]","[28.838428497314453, -25.18522071838379]"
"[-324.0, -0.0, 0.031, -112.12, 132.259, 273.78]","[31.133501052856445, -46.75990676879883]"
"[-436.254, 92.729, 0.031, -112.12, 132.259, 273.78]","[4.030958652496338, -40.994998931884766]"
"[-552.695, 246.076, 0.031, -112.12, 132.259, 273.78]","[348.8182373046875, -28.911386489868164]"
"[-284.774, 206.9, 0.031, -112.12, 132.259, 273.78]","[338.72344970703125, -56.42330551147461]"
"[28.536, 271.504, 0.031, -112.12, 132.259, 273.78]","[226.3207244873047, -54.32363510131836]"
"[152.036, 467.92, 0.031, -112.12, 132.259, 273.78]","[230.4493408203125, -31.605424880981445]"
"[344.0, 0.0, 0.031, -112.12, 132.259, 273.78]","[164.0552978515625, -28.451101303100586]"
"[162.543, -500.256, 0.031, -112.12, 132.259, 273.78]","[112.68340301513672, -21.61836051940918]"
"[70.557, -671.302, 0.031, -112.12, 132.259, 273.78]","[101.7014389038086, -16.622150421142578]"
"[-144.311, -444.143, 0.031, -112.12, 132.259, 273.78]","[89.95818328857422, -23.372892379760742]"
"[-127.0, -219.97, 0.031, -112.12, 132.259, 273.78]","[86.34271240234375, -39.02519607543945]"
"[-233.806, -169.87, 0.031, -112.12, 132.259, 273.78]","[72.41485595703125, -41.971946716308594]"
"[-280.0, -0.0, 0.031, -112.12, 132.259, 273.78]","[37.211402893066406, -50.391361236572266]"
"[-639.932, 464.938, 0.031, -112.12, 132.259, 273.78]","[328.7845153808594, -23.47489356994629]"
"[-187.357, 208.081, 0.031, -112.12, 132.259, 273.78]","[319.32049560546875, -70.00045013427734]"
"[-70.557, 671.302, 0.031, -112.12, 132.259, 273.78]","[264.4453430175781, -26.16791534423828]"
"[103.83, 319.555, 0.031, -112.12, 132.259, 273.78]","[221.90533447265625, -43.83146667480469]"
"[214.5, 371.525, 0.031, -112.12, 132.259, 273.78]","[214.01173400878906, -33.09145736694336]"
"[370.899, 165.135, 0.031, -112.12, 132.259, 273.78]","[181.74636840820312, -28.290428161621094]"
"[797.525, -355.081, 0.031, 81.856, 144.223, 122.022]","[140.3394012451172, -9.000285148620605]"
"[-144.311, -444.143, 0.031, 81.856, 144.223, 122.022]","[69.8094711303711, -8.861723899841309]"
"[-233.806, -169.87, 0.031, 81.856, 144.223, 122.022]","[44.35842514038086, -13.52236270904541]"
"[-556.349, 247.703, 0.031, 81.856, 144.223, 122.022]","[351.7273864746094, -8.936370849609375]"
"[-187.357, 208.081, 0.031, 81.856, 144.223, 122.022]","[350.4103698730469, -22.092147827148438]"
"[-183.865, 565.879, 0.031, 81.856, 144.223, 122.022]","[300.9851989746094, -12.656744003295898]"
"[-70.557, 671.302, 0.031, 81.856, 144.223, 122.022]","[284.4983825683594, -12.084065437316895]"
"[103.83, 319.555, 0.031, 81.856, 144.223, 122.022]","[262.7177734375, -32.7933235168457]"
"[214.5, 371.525, 0.031, 81.856, 144.223, 122.022]","[241.207275390625, -23.891647338867188]"
"[471.737, 523.917, 0.031, 81.856, 144.223, 122.022]","[226.77102661132812, -12.256109237670898]"
"[605.954, 440.251, 0.031, 81.856, 144.223, 122.022]","[209.797119140625, -10.929222106933594]"
"[370.899, 165.135, 0.031, 81.856, 144.223, 122.022]","[182.57553100585938, -22.650066375732422]"
"[452.882, 96.263, 0.031, 81.856, 144.223, 122.022]","[170.5775909423828, -16.506023406982422]"
"[895.0, 0.0, 0.031, 81.856, 144.223, 122.022]","[173.62774658203125, -8.846346855163574]"
"[355.068, -75.472, 0.031, 81.856, 144.223, 122.022]","[146.13226318359375, -18.207406997680664]"
"[211.059, -649.572, 0.031, 81.856, 144.223, 122.022]","[98.28032684326172, -8.007594108581543]"
"[-48.292, -459.469, 0.031, 81.856, 144.223, 122.022]","[77.25707244873047, -10.722538948059082]"
"[-401.96, -178.964, 0.031, 81.856, 144.223, 122.022]","[31.59405517578125, -11.384432792663574]"
"[-358.002, -76.096, 0.031, 81.856, 144.223, 122.022]","[25.675962448120117, -11.836750984191895]"
"[-298.729, 133.003, 0.031, 81.856, 144.223, 122.022]","[2.7896504402160645, -17.53229331970215]"
"[-442.532, 321.518, 0.031, 81.856, 144.223, 122.022]","[345.092529296875, -11.739097595214844]"
"[-96.793, 920.927, 0.031, 81.856, 144.223, 122.022]","[283.0276794433594, -8.149407386779785]"
"[57.595, 547.982, 0.031, 81.856, 144.223, 122.022]","[277.7994689941406, -15.322264671325684]"
"[417.49, 185.879, 0.031, 81.856, 144.223, 122.022]","[188.39083862304688, -19.348024368286133]"
"[506.68, 107.698, 0.031, 81.856, 144.223, 122.022]","[174.7925567626953, -14.117079734802246]"
"[637.655, -283.902, 0.031, 2.061, -83.688, 34.445]","[163.7729034423828, -1.5774571895599365]"
"[195.0, -337.75, 0.031, 2.061, -83.688, 34.445]","[128.01333618164062, -5.7625627517700195]"
"[211.059, -649.572, 0.031, 2.061, -83.688, 34.445]","[112.4509048461914, -1.3050469160079956]"
"[-401.96, -178.964, 0.031, 2.061, -83.688, 34.445]","[14.798168182373047, -4.409256458282471]"
"[-892.0, -0.0, 0.031, 2.061, -83.688, 34.445]","[359.4627380371094, -1.5285868644714355]"
"[-298.729, 133.003, 0.031, 2.061, -83.688, 34.445]","[325.6993713378906, -3.991978406906128]"
"[-442.532, 321.518, 0.031, 2.061, -83.688, 34.445]","[319.5010986328125, -2.6206138134002686]"
"[-593.519, 659.169, 0.031, 2.061, -83.688, 34.445]","[309.1168212890625, -1.4202728271484375]"
"[425.494, -90.442, 0.031, 2.061, -83.688, 34.445]","[176.70147705078125, -3.2189342975616455]"
"[232.999, -717.097, 0.031, 2.061, -83.688, 34.445]","[109.2232666015625, -1.7464780807495117]"
"[64.808, -616.604, 0.031, 2.061, -83.688, 34.445]","[96.62592315673828, -2.3135833740234375]"
"[-438.5, -759.504, 0.031, 2.061, -83.688, 34.445]","[57.06498336791992, -0.1213083267211914]"
"[-556.604, -404.396, 0.031, 2.061, -83.688, 34.445]","[30.58445930480957, -1.1141512393951416]"
"[-220.053, 159.878, 0.031, 2.061, -83.688, 34.445]","[311.1122741699219, -4.543053150177002]"
"[-175.312, 194.704, 0.031, 2.061, -83.688, 34.445]","[303.5181579589844, -4.291173458099365]"
"[-104.448, 321.457, 0.031, 2.061, -83.688, 34.445]","[288.3978576660156, -4.035069942474365]"
"[387.427, 430.281, 0.031, 2.061, -83.688, 34.445]","[233.94131469726562, -2.4385483264923096]"
"[536.251, 238.754, 0.031, 2.061, -83.688, 34.445]","[212.2576446533203, -1.923553466796875]"
"[570.052, -253.804, 0.031, -50.542, 122.195, 321.936]","[146.4766082763672, -22.40317153930664]"
"[448.318, -497.907, 0.031, -50.542, 122.195, 321.936]","[131.5104217529297, -21.62870216369629]"
"[-607.508, -270.48, 0.031, -50.542, 122.195, 321.936]","[35.92085266113281, -25.469297409057617]"
"[-294.162, 130.969, 0.031, -50.542, 122.195, 321.936]","[357.5592956542969, -54.61362838745117]"
"[-220.053, 159.878, 0.031, -50.542, 122.195, 321.936]","[349.23663330078125, -59.42436218261719]"
"[-175.312, 194.704, 0.031, -50.542, 122.195, 321.936]","[327.05279541015625, -65.24427795410156]"
"[-214.5, 371.525, 0.031, -50.542, 122.195, 321.936]","[302.6247863769531, -46.35841369628906]"
"[-104.448, 321.457, 0.031, -50.542, 122.195, 321.936]","[288.927001953125, -59.27363586425781]"
"[-97.734, 929.878, 0.031, -50.542, 122.195, 321.936]","[273.3937683105469, -20.07033920288086]"
"[444.0, 769.031, 0.031, -50.542, 122.195, 321.936]","[233.77891540527344, -21.94375228881836]"
"[387.427, 430.281, 0.031, -50.542, 122.195, 321.936]","[217.515380859375, -30.028366088867188]"
"[199.007, -612.48, 0.031, -50.542, 122.195, 321.936]","[107.37918090820312, -21.69374656677246]"
"[-203.063, -147.534, 0.031, -50.542, 122.195, 321.936]","[60.916725158691406, -47.48548889160156]"
"[-661.407, -294.477, 0.031, -50.542, 122.195, 321.936]","[34.616695404052734, -23.906070709228516]"
"[-585.91, -124.539, 0.031, -50.542, 122.195, 321.936]","[26.528608322143555, -27.010648727416992]"
"[-772.0, -0.0, 0.031, -50.542, 122.195, 321.936]","[10.152695655822754, -21.390972137451172]"
"[-468.533, 99.59, 0.031, -50.542, 122.195, 321.936]","[3.6057894229888916, -37.0613899230957]"
"[-510.672, 227.366, 0.031, -50.542, 122.195, 321.936]","[350.2226867675781, -32.633724212646484]"
"[-288.01, 209.252, 0.031, -50.542, 122.195, 321.936]","[338.5357971191406, -53.89794158935547]"
"[-193.445, 595.361, 0.031, -50.542, 122.195, 321.936]","[290.2209167480469, -33.61537170410156]"
"[-87.386, 831.42, 0.031, -50.542, 122.195, 321.936]","[273.83148193359375, -22.195173263549805]"
"[38.571, 366.979, 0.031, -50.542, 122.195, 321.936]","[254.93978881835938, -51.86616516113281]"
"[188.026, 208.824, 0.031, -50.542, 122.195, 321.936]","[202.99517822265625, -53.3430061340332]"
"[590.842, -656.197, 0.031, -117.896, -160.044, 204.13]","[149.132568359375, -13.773177146911621]"
"[190.5, -329.956, 0.031, -117.896, -160.044, 204.13]","[150.02696228027344, -28.939579010009766]"
"[199.007, -612.48, 0.031, -117.896, -160.044, 204.13]","[128.6779022216797, -18.543832778930664]"
"[-203.063, -147.534, 0.031, -117.896, -160.044, 204.13]","[347.3326416015625, -65.8718490600586]"
"[38.571, 366.979, 0.031, -117.896, -160.044, 204.13]","[250.29876708984375, -19.48847007751465]"
"[319.562, -232.175, 0.031, -117.896, -160.044, 204.13]","[168.95993041992188, -22.690580368041992]"
"[78.181, -240.617, 0.031, -117.896, -160.044, 204.13]","[155.86351013183594, -42.39006805419922]"
"[87.281, -830.426, 0.031, -117.896, -160.044, 204.13]","[106.36830139160156, -18.42997169494629]"
"[-114.336, -351.891, 0.031, -117.896, -160.044, 204.13]","[86.89469909667969, -44.800968170166016]"
"[-176.0, -304.841, 0.031, -117.896, -160.044, 204.13]","[64.65071105957031, -50.410099029541016]"
"[-403.486, -448.116, 0.031, -117.896, -160.044, 204.13]","[45.578250885009766, -24.748111724853516]"
"[-374.575, -272.145, 0.031, -117.896, -160.044, 204.13]","[22.615283966064453, -36.40494155883789]"
"[-766.465, -341.252, 0.031, -117.896, -160.044, 204.13]","[16.155620574951172, -15.30100154876709]"
"[-458.0, -0.0, 0.031, -117.896, -160.044, 204.13]","[339.2672424316406, -29.09726905822754]"
"[-308.236, 223.946, 0.031, -117.896, -160.044, 204.13]","[296.85443115234375, -25.57125473022461]"
"[198.389, 610.578, 0.031, -117.896, -160.044, 204.13]","[250.33444213867188, -16.086868286132812]"
"[280.366, 311.378, 0.031, -117.896, -160.044, 204.13]","[228.93252563476562, -17.08479881286621]"
"[367.294, 266.854, 0.031, -117.896, -160.044, 204.13]","[222.96832275390625, -17.594825744628906]"
"[533.09, -113.312, 0.031, -83.381, 101.461, 182.106]","[161.03134155273438, -14.544098854064941]"
"[390.0, -675.5, 0.031, -83.381, 101.461, 182.106]","[121.88084411621094, -9.327190399169922]"
"[-114.336, -351.891, 0.031, -83.381, 101.461, 182.106]","[88.51918029785156, -20.61951446533203]"
"[-403.486, -448.116, 0.031, -83.381, 101.461, 182.106]","[62.690757751464844, -15.100613594055176]"
"[-374.575, -272.145, 0.031, -83.381, 101.461, 182.106]","[55.51441955566406, -20.958921432495117]"
"[-573.707, 255.431, 0.031, -83.381, 101.461, 182.106]","[342.8675537109375, -19.0526180267334]"
"[-308.236, 223.946, 0.031, -83.381, 101.461, 182.106]","[330.615966796875, -33.933162689208984]"
"[-253.601, 281.652, 0.031, -83.381, 101.461, 182.106]","[314.8072814941406, -37.85262680053711]"
"[-252.0, 436.477, 0.031, -83.381, 101.461, 182.106]","[298.564208984375, -25.395627975463867]"
"[-278.733, 857.853, 0.031, -83.381, 101.461, 182.106]","[284.04058837890625, -11.535776138305664]"
"[198.389, 610.578, 0.031, -83.381, 101.461, 182.106]","[243.55471801757812, -16.42872428894043]"
"[367.294, 266.854, 0.031, -83.381, 101.461, 182.106]","[199.6128387451172, -18.737598419189453]"
"[231.127, 102.904, 0.031, -83.381, 101.461, 182.106]","[183.2762451171875, -31.461912155151367]"
"[668.075, -142.004, 0.031, -83.381, 101.461, 182.106]","[162.65444946289062, -12.432071685791016]"
"[251.593, -279.422, 0.031, -83.381, 101.461, 182.106]","[130.18057250976562, -18.468894958496094]"
"[341.5, -591.495, 0.031, -83.381, 101.461, 182.106]","[119.54769134521484, -10.752366065979004]"
"[-56.236, -535.053, 0.031, -83.381, 101.461, 182.106]","[90.97442626953125, -15.180349349975586]"
"[-219.5, -380.185, 0.031, -83.381, 101.461, 182.106]","[75.24528503417969, -20.329442977905273]"
"[-300.954, -218.656, 0.031, -83.381, 101.461, 182.106]","[56.311161041259766, -23.958585739135742]"
"[-767.378, -341.659, 0.031, -83.381, 101.461, 182.106]","[35.459468841552734, -11.814140319824219]"
"[-668.0, -0.0, 0.031, -83.381, 101.461, 182.106]","[13.3636474609375, -15.74079704284668]"
"[-337.242, 374.545, 0.031, -83.381, 101.461, 182.106]","[311.6209716796875, -23.83574867248535]"
"[-54.773, 521.129, 0.031, -83.381, 101.461, 182.106]","[262.93634033203125, -20.92154312133789]"
"[82.508, 253.932, 0.031, -83.381, 101.461, 182.106]","[222.1415252685547, -36.97239303588867]"
"[134.5, 232.961, 0.031, -83.381, 101.461, 182.106]","[210.49208068847656, -34.181365966796875]"
"[744.37, 158.221, 0.031, -83.381, 101.461, 182.106]","[184.37631225585938, -10.740165710449219]"
"[370.0, 0.0, 0.031, -83.381, 101.461, 182.106]","[166.0609893798828, -20.91164207458496]"
"[367.245, -163.508, 0.031, -20.995, 143.96, 201.455]","[144.3452911376953, -21.104042053222656]"
"[220.862, -160.465, 0.031, -20.995, 143.96, 201.455]","[129.0965118408203, -26.642019271850586]"
"[251.593, -279.422, 0.031, -20.995, 143.96, 201.455]","[125.6380386352539, -22.151079177856445]"
"[59.79, -568.867, 0.031, -20.995, 143.96, 201.455]","[96.2127685546875, -14.180639266967773]"
"[-56.236, -535.053, 0.031, -20.995, 143.96, 201.455]","[87.11546325683594, -16.404741287231445]"
"[-219.5, -380.185, 0.031, -20.995, 143.96, 201.455]","[68.60807037353516, -18.31739616394043]"
"[-450.926, -95.847, 0.031, -20.995, 143.96, 201.455]","[29.205739974975586, -21.724994659423828]"
"[-910.805, 405.516, 0.031, -20.995, 143.96, 201.455]","[345.28369140625, -11.774687767028809]"
"[-337.242, 374.545, 0.031, -20.995, 143.96, 201.455]","[321.5284729003906, -24.816539764404297]"
"[31.986, 304.324, 0.031, -20.995, 143.96, 201.455]","[250.23875427246094, -51.24417495727539]"
"[82.508, 253.932, 0.031, -20.995, 143.96, 201.455]","[228.05580139160156, -53.10502624511719]"
"[134.5, 232.961, 0.031, -20.995, 143.96, 201.455]","[208.27816772460938, -48.86773681640625]"
"[360.822, 262.152, 0.031, -20.995, 143.96, 201.455]","[195.60580444335938, -25.781864166259766]"
"[474.13, 211.096, 0.031, -20.995, 143.96, 201.455]","[189.22659301757812, -22.226701736450195]"
"[370.0, 0.0, 0.031, -20.995, 143.96, 201.455]","[164.31661987304688, -25.42010498046875]"
"[822.622, -174.854, 0.031, -20.995, 143.96, 201.455]","[160.68057250976562, -10.869499206542969]"
"[96.722, -297.681, 0.031, -20.995, 143.96, 201.455]","[105.19859313964844, -24.0025634765625]"
"[-212.771, -154.588, 0.031, -20.995, 143.96, 201.455]","[59.853599548339844, -29.688369750976562]"
"[-813.055, -361.996, 0.031, -20.995, 143.96, 201.455]","[34.004512786865234, -10.322182655334473]"
"[-936.087, 198.971, 0.031, -20.995, 143.96, 201.455]","[358.4207763671875, -10.381808280944824]"
"[-625.779, 278.615, 0.031, -20.995, 143.96, 201.455]","[350.4212646484375, -17.47617530822754]"
"[-499.171, 554.386, 0.031, -20.995, 143.96, 201.455]","[319.38592529296875, -17.165416717529297]"
"[-332.5, 575.907, 0.031, -20.995, 143.96, 201.455]","[305.1772766113281, -21.04349136352539]"
"[-122.062, 375.667, 0.031, -20.995, 143.96, 201.455]","[292.53643798828125, -38.75096893310547]"
"[-41.498, 394.825, 0.031, -20.995, 143.96, 201.455]","[275.0916748046875, -37.701202392578125]"
"[87.386, 831.42, 0.031, -20.995, 143.96, 201.455]","[262.8522644042969, -15.556938171386719]"
"[225.497, 250.44, 0.031, -20.995, 143.96, 201.455]","[202.39939880371094, -35.20954132080078]"
"[213.58, 155.175, 0.031, -20.995, 143.96, 201.455]","[186.6845245361328, -41.27262496948242]"
"[313.007, 66.532, 0.031, -20.995, 143.96, 201.455]","[163.22254943847656, -30.046430587768555]"
"[647.049, -718.621, 0.031, 99.354, -6.02, 373.454]","[129.91854858398438, -21.64100456237793]"
"[96.722, -297.681, 0.031, 99.354, -6.02, 373.454]","[88.42576599121094, -49.5780029296875]"
"[-180.775, -556.368, 0.031, 99.354, -6.02, 373.454]","[63.11411666870117, -29.00379753112793]"
"[-390.0, -675.5, 0.031, 99.354, -6.02, 373.454]","[56.28074645996094, -22.581809997558594]"
"[-212.771, -154.588, 0.031, 99.354, -6.02, 373.454]","[24.60693359375, -47.89866638183594]"
"[-332.5, 575.907, 0.031, 99.354, -6.02, 373.454]","[304.30462646484375, -25.702299118041992]"
"[-122.062, 375.667, 0.031, 99.354, -6.02, 373.454]","[298.2046203613281, -40.47941207885742]"
"[87.386, 831.42, 0.031, 99.354, -6.02, 373.454]","[272.3217468261719, -24.28030014038086]"
"[225.497, 250.44, 0.031, 99.354, -6.02, 373.454]","[244.61915588378906, -50.28202819824219]"
"[213.58, 155.175, 0.031, 99.354, -6.02, 373.454]","[230.97889709472656, -63.27945327758789]"
"[313.007, 66.532, 0.031, 99.354, -6.02, 373.454]","[202.4333953857422, -57.97216796875]"
"[447.013, -95.016, 0.031, 99.354, -6.02, 373.454]","[164.8419647216797, -46.70407485961914]"
"[244.323, -177.511, 0.031, 99.354, -6.02, 373.454]","[125.7083511352539, -57.27275848388672]"
"[255.5, -442.539, 0.031, 99.354, -6.02, 373.454]","[109.1900863647461, -39.92267608642578]"
"[-79.964, -760.809, 0.031, 99.354, -6.02, 373.454]","[77.30416870117188, -23.479589462280273]"
"[-378.208, -168.389, 0.031, 99.354, -6.02, 373.454]","[17.718164443969727, -34.561363220214844]"
"[-402.997, -85.66, 0.031, 99.354, -6.02, 373.454]","[8.803451538085938, -37.12550354003906]"
"[-291.488, 61.958, 0.031, 99.354, -6.02, 373.454]","[350.04376220703125, -41.75294494628906]"
"[-244.323, 177.511, 0.031, 99.354, -6.02, 373.454]","[329.29156494140625, -44.167293548583984]"
"[-229.6, 706.635, 0.031, 99.354, -6.02, 373.454]","[294.5660095214844, -23.817659378051758]"
"[61.881, 588.757, 0.031, 99.354, -6.02, 373.454]","[272.88616943359375, -29.604162216186523]"
"[549.041, 244.449, 0.031, 99.354, -6.02, 373.454]","[209.07858276367188, -35.45500564575195]"
"[492.0, 0.0, 0.031, 99.354, -6.02, 373.454]","[185.76885986328125, -41.51618576049805]"
"[-275.334, -847.391, 0.031, 9.14, 143.268, 229.952]","[74.89765167236328, -12.663922309875488]"
"[-129.5, -224.301, 0.031, 9.14, 143.268, 229.952]","[72.94037628173828, -31.175148010253906]"
"[-233.527, -259.358, 0.031, 9.14, 143.268, 229.952]","[59.906410217285156, -24.50432586669922]"
"[-262.931, -191.03, 0.031, 9.14, 143.268, 229.952]","[47.50065231323242, -27.768766403198242]"
"[-402.997, -85.66, 0.031, 9.14, 143.268, 229.952]","[33.762420654296875, -23.91017723083496]"
"[-291.488, 61.958, 0.031, 9.14, 143.268, 229.952]","[15.1513671875, -35.1799430847168]"
"[-244.323, 177.511, 0.031, 9.14, 143.268, 229.952]","[356.6353759765625, -40.72499084472656]"
"[-229.6, 706.635, 0.031, 9.14, 143.268, 229.952]","[292.2171630859375, -18.962818145751953]"
"[61.881, 588.757, 0.031, 9.14, 143.268, 229.952]","[262.904541015625, -26.986352920532227]"
"[394.5, 683.294, 0.031, 9.14, 143.268, 229.952]","[235.6729278564453, -17.441848754882812]"
"[686.855, 499.03, 0.031, 9.14, 143.268, 229.952]","[206.78733825683594, -16.851892471313477]"
"[492.0, 0.0, 0.031, 9.14, 143.268, 229.952]","[166.58297729492188, -22.742881774902344]"
"[318.876, -67.779, 0.031, 9.14, 143.268, 229.952]","[150.1277313232422, -30.999128341674805]"
"[85.907, -264.394, 0.031, 9.14, 143.268, 229.952]","[99.47195434570312, -27.202367782592773]"
"[-33.135, -315.263, 0.031, 9.14, 143.268, 229.952]","[87.76619720458984, -24.10405158996582]"
"[-249.685, -768.454, 0.031, 9.14, 143.268, 229.952]","[76.61478424072266, -13.86100959777832]"
"[-153.0, -265.004, 0.031, 9.14, 143.268, 229.952]","[69.8258056640625, -27.38918113708496]"
"[-494.228, -220.045, 0.031, 9.14, 143.268, 229.952]","[35.63821792602539, -19.94888687133789]"
"[-821.644, 174.646, 0.031, 9.14, 143.268, 229.952]","[356.2447814941406, -13.619144439697266]"
"[-491.487, 218.824, 0.031, 9.14, 143.268, 229.952]","[350.1756591796875, -22.258249282836914]"
"[-496.5, 859.963, 0.031, 9.14, 143.268, 229.952]","[305.3064880371094, -14.191226959228516]"
"[-110.319, 339.527, 0.031, 9.14, 143.268, 229.952]","[300.59490966796875, -44.63212203979492]"
"[-55.191, 525.108, 0.031, 9.14, 143.268, 229.952]","[284.2467346191406, -28.671127319335938]"
"[267.3, 822.664, 0.031, 9.14, 143.268, 229.952]","[248.376953125, -16.9385986328125]"
"[249.986, 181.626, 0.031, 9.14, 143.268, 229.952]","[185.76040649414062, -44.5947380065918]"
"[234.781, 104.531, 0.031, 9.14, 143.268, 229.952]","[171.1815948486328, -46.812652587890625]"
"[486.139, 103.332, 0.031, 9.14, 143.268, 229.952]","[177.72744750976562, -24.653011322021484]"
"[519.0, 0.0, 0.031, 9.14, 143.268, 229.952]","[165.65505981445312, -22.768512725830078]"
"[318.876, -67.779, 0.031, -171.178, -46.879, 193.677]","[179.88623046875, -20.789308547973633]"
"[85.907, -264.394, 0.031, -171.178, -46.879, 193.677]","[135.34609985351562, -28.543230056762695]"
"[96.166, -914.96, 0.031, -171.178, -46.879, 193.677]","[107.02456665039062, -9.803207397460938]"
"[-33.135, -315.263, 0.031, -171.178, -46.879, 193.677]","[121.17658996582031, -31.555355072021484]"
"[-249.685, -768.454, 0.031, -171.178, -46.879, 193.677]","[84.0749740600586, -14.001171112060547]"
"[-153.0, -265.004, 0.031, -171.178, -46.879, 193.677]","[95.13610076904297, -39.65060043334961]"
"[-753.195, -547.228, 0.031, -171.178, -46.879, 193.677]","[38.62358856201172, -11.945245742797852]"
"[-494.228, -220.045, 0.031, -171.178, -46.879, 193.677]","[33.115478515625, -25.423603057861328]"
"[-944.891, -200.843, 0.031, -171.178, -46.879, 193.677]","[14.418472290039062, -14.633315086364746]"
"[-453.001, 503.109, 0.031, -171.178, -46.879, 193.677]","[296.0101013183594, -15.922384262084961]"
"[-110.319, 339.527, 0.031, -171.178, -46.879, 193.677]","[265.1398620605469, -27.102428436279297]"
"[-55.191, 525.108, 0.031, -171.178, -46.879, 193.677]","[261.53948974609375, -16.116249084472656]"
"[249.986, 181.626, 0.031, -171.178, -46.879, 193.677]","[209.41993713378906, -20.064374923706055]"
"[234.781, 104.531, 0.031, -171.178, -46.879, 193.677]","[199.34104919433594, -22.226064682006836]"
"[516.153, -375.007, 0.031, -171.178, -46.879, 193.677]","[157.45437622070312, -12.495673179626465]"
"[-30.836, -293.384, 0.031, -171.178, -46.879, 193.677]","[124.59642791748047, -35.490535736083984]"
"[-164.397, -505.962, 0.031, -171.178, -46.879, 193.677]","[94.62733459472656, -22.74279022216797]"
"[-220.5, -381.917, 0.031, -171.178, -46.879, 193.677]","[78.40040588378906, -28.89361572265625]"
"[-210.344, -152.824, 0.031, -171.178, -46.879, 193.677]","[72.66793060302734, -59.75312423706055]"
"[-493.965, -104.995, 0.031, -171.178, -46.879, 193.677]","[9.468912124633789, -29.43467903137207]"
"[-602.0, -0.0, 0.031, -171.178, -46.879, 193.677]","[358.0906066894531, -24.037364959716797]"
"[-549.719, 116.846, 0.031, -171.178, -46.879, 193.677]","[334.4194030761719, -23.058504104614258]"
"[-524.375, 233.467, 0.031, -171.178, -46.879, 193.677]","[320.0596618652344, -23.44068145751953]"
"[-250.795, 182.213, 0.031, -171.178, -46.879, 193.677]","[292.30059814453125, -40.289161682128906]"
"[-150.0, 259.808, 0.031, -171.178, -46.879, 193.677]","[265.5358581542969, -32.56386947631836]"
"[180.0, 311.769, 0.031, -171.178, -46.879, 193.677]","[225.11680603027344, -21.776905059814453]"
"[557.386, 619.04, 0.031, -171.178, -46.879, 193.677]","[223.96200561523438, -11.398343086242676]"
"[453.859, 329.748, 0.031, -171.178, -46.879, 193.677]","[212.49850463867188, -13.631068229675293]"
"[609.0, 0.0, 0.031, -171.178, -46.879, 193.677]","[182.0358428955078, -12.807829856872559]"
"[516.153, -375.007, 0.031, 25.539, 136.149, 110.047]","[134.713134765625, -7.042248725891113]"
"[441.5, -764.701, 0.031, 25.539, 136.149, 110.047]","[115.57138061523438, -8.386472702026367]"
"[296.656, -913.014, 0.031, 25.539, 136.149, 110.047]","[101.28508758544922, -4.932393550872803]"
"[-30.836, -293.384, 0.031, 25.539, 136.149, 110.047]","[83.40003204345703, -13.331399917602539]"
"[-220.5, -381.917, 0.031, 25.539, 136.149, 110.047]","[62.48709487915039, -9.501435279846191]"
"[-444.972, -494.191, 0.031, 25.539, 136.149, 110.047]","[54.72591781616211, -7.482275009155273]"
"[-493.965, -104.995, 0.031, 25.539, 136.149, 110.047]","[26.041664123535156, -10.968789100646973]"
"[-602.0, -0.0, 0.031, 25.539, 136.149, 110.047]","[12.208490371704102, -9.561223983764648]"
"[-524.375, 233.467, 0.031, 25.539, 136.149, 110.047]","[352.1501770019531, -9.83443832397461]"
"[-398.802, 442.914, 0.031, 25.539, 136.149, 110.047]","[322.0110168457031, -10.71191120147705]"
"[-150.0, 259.808, 0.031, 25.539, 136.149, 110.047]","[324.9161682128906, -28.445913314819336]"
"[-268.227, 825.517, 0.031, 25.539, 136.149, 110.047]","[293.6826477050781, -7.606724262237549]"
"[56.654, 539.031, 0.031, 25.539, 136.149, 110.047]","[262.78228759765625, -13.956417083740234]"
"[136.276, 419.416, 0.031, 25.539, 136.149, 110.047]","[252.65106201171875, -17.78839874267578]"
